tweet_id,text,emotion
0x21b507,I live even closer to Shitty Field now. <LH>,disgust
0x283647,Thankful that I have multiple friends who sent me photos of the dogs who were at their houses on Thanksgiving. <LH>,joy
0x324f4f,PewDiePie exposes HUGE YouTuber |  <LH>  😰,surprise
0x1ec9d5,"Closed Sell 1.4 Lots EURUSD 1.19814 for +10.2 pips, total for today +902.2 pips <LH> <LH> <LH> <LH> <LH>",joy
0x222132,"🕘 20:00 07 Sep <LH> 🇺🇸USD = 9,29 🇪🇺EUR = 11,17 🇨🇦CAD = 7,67 🇬🇧GBP = 12,17 🇨🇳CNY = 1,43 🇷🇺RUB = 0,16",anger
0x2e565c,Had a great day yesterday spending time with & seeing all my family!!  ❤️ <LH> <LH>,joy
0x2107e8,Goodnight! <LH>,anticipation
0x1f0224,"12 If you are #female, <LH> and over 20 DM for a great future <LH> <LH> <LH> <LH> September 25, 2017 at 12:45AM",joy
0x1f95d1,"Hey y'all don't forget to <LH> yourself❤️ if you're ever in doubt, DM me I'm here for you 😘",joy
0x1dd395,@LianneSJones It looks like it!! <LH> !!!!,joy
0x2114ee,I wish I had more people that wanted to make me happy <LH> #nofriends <LH> <LH>,sadness
0x321e0a,There is nothing more artistic then spreading love.. #Love❤❤ Kahaani Coming Soon @storycreators #shareyourkahaani,joy
0x355f5d,“It is possible to live 24 hours a day in a state of #love. Every movement & every thought can be infused with love.”  ~@thichnhathanh,joy
0x1f6c0f,I speak that <LH> over you now <LH> to wait <LH> to wait for <LH> #2018 #FastingAndPrayers,anticipation
0x27e675,Just found some money in the little pocket of my athletic shorts after going through the wash... at least it's clean now☺️🙃 <LH>,trust
0x2456e0,@pmln_org & stooges like @betterpakistan are trying their best to create a situation 2 force military to react & become 'SHAHEEDS'! <LH>,disgust
0x2fdaae,"Closed Sell 1.0 Lots EURUSD 1.175 for +26.4 pips, total for today +310.7 pips <LH> <LH> <LH> <LH> <LH>",joy
0x334d47,So everything I tried printing yersterday on my printer at home just printed now. #havingtechissues <LH> #help #houstonwehaveaproblem,disgust
0x1f31a7,@RHCJO The President's SiL has neither qualifications nor credibility to be there. <LH>,disgust
0x1f3264,God sent me my life partner this time <LH> <LH> <LH>,trust
0x2289f8,Woah today showed me God is there w me... I'm feeling this energy it's insane and it's only going to keep glowing! <LH>,joy
0x346b47,That old man & that blanket.... yuck <LH> <LH>,fear
0x2eb957,@ChrisMcomedy Best show of my life!! <LH> #fan #sãopauloBrasil #come.back.soon.to.brazil 😍😍😍😍😍,joy
0x372d8e,I should have seen Dunkirk opening night! <LH>,sadness
0x319e4a,That moment when you are both singing Pearl Jam <LH> <LH> #eddievedder #hesingsbetter,joy
0x24290b,"Closed Sell 2.3 Lots EURUSD 1.18536 for +10.6 pips, total for today +189.7 pips <LH> <LH> <LH> <LH> <LH>",joy
0x2dffe3,hey @coxhelp fuzzy-guacamole says current download speed is 25.19 Mbps! This is less than 66% of paid service level! <LH> #fuzzyguac,disgust
0x2158ad,"I dare you to say to Martin Bulloch he needs to put more fills in. #tactfully #mogwai ,  <LH> #the <LH> @mogwaiband #martinbulloch",trust
0x2a618a,Hate when drivers stare im like mofo I aint lookn at u <LH> #EYESONTHEROAD #OnlyLambosMatter😴,disgust
0x2df5a4,"I like that your lonely, lonely like me. I can be lonely with you.  @lovelytheband <LH>",sadness
0x29830f,"And it is not for a #soul to <LH> except by #permission of #Allah,and He will place defilement upon those who will not use reason.10:100",anticipation
0x1e6a9c,"Our amazing Education librarian is going on sabbatical so for interim, I'll be helping w/ colldev for juvenile research items. 😍#thankful",trust
0x23853a,Millions of miserable prize balderdash ! <LH>,anger
0x24c119,@absoluteradio waking up to the KLF <LH>,joy
0x32b6a8,@Ian56789 I voted for #JillStein so I'm not <LH>,sadness
0x2f4fb0,<LH> #NightLife #Motivation  Always be a #First rate #Version of #Your <LH> instead of a #Second rate version of #People <LH> #Life,joy
0x2c54b7,When you hit a home run in baseball and you hear the crowd erupts.  You realize you hit the game winning home run <LH>,joy
0x25f2b6,@iam_jackk Nee than group ku head <LH> on you bro 😷,disgust
0x2925c0,"@LucyPriceAus @ScarletBlue9 @ILoveSkypeSex @ScarletBlueTour @tomhealy_photo Love right back to you, <LH> 😍😘. Sleep tight yourself ❤️",joy
0x2a81c1,@ERCTIps Couldn’t agree more! <LH>,trust
0x3389ce,"What a pile of 💩: Abi 💩 Max 💩 Jane/Steven 💩  Robbery, Patrick?💩 Mick/Fee 💩 Becks/Teacher 💩 #30minsofpoop <LH>  @bbceastenders 💩",sadness
0x3436df,"#Muslim Mindeset:  If I have everything, but no Imān, I'm poor.   If I have nothing, but only my faith, I'm wealthy!   <LH>",trust
0x2a5882,My relationship with Microsoft products in general... Data analyzed in excel just gone .... <LH>,joy
0x254f5b,"@abrkn OMzG. This guy is unbelievable. Pretty certain by now, that Adam in fact has gone insane... <LH> #BitcoinCore #Blockstream",sadness
0x34c86a,You’re not <LH> in #life you’re just #early in the #process - @garyvee #motivation Monday,surprise
0x328093,@BQQuinn @GroovyBruce That is pretty <LH> stuff right there 🤘,joy
0x1d1f4d,@RepAdamSchiff @LNieding @POTUS Look at how #trump has treated his children. <LH> #trumpfamilycircus,sadness
0x2aaa08,@realDonaldTrump Hhahahahahaha TRUE to form  he tweets about the #Emmys   #SOpredictable #2daysLATE <LH> <LH> #TrumpRussia #MAGA my ass,sadness
0x208e2b,I know I would not be the #survivor I am without my #faith. Experiencing forgiveness and just knowing I do not have to do this alone. <LH>,trust
0x1d7aeb,I've gone 2 weeks without coffee and I just told Jon my body was full of snakes and poison so anyway yes this is going as anticipated <LH>,anger
0x369d4c,Anything can happen on ANY given night <LH>,anticipation
0x28b7d8,"<LH> women are so fucking #awkward. I mean I have a #gf, but would u have an #aneurysm to smile?",sadness
0x379df8,"Landed in San Francisco!! Next stop, South Korea!! <LH>",anticipation
0x30e3bf,i'm <LH> with the most negative emotional impact possible bc i love u &lt;3333,sadness
0x1fd592,ECHA update on <LH> interface for #substance in article notifications and downstream user notifications by October 2017,trust
0x20ee95,I hate @Razer for cancelling my order 3 weeks later from when I ordered shit. <LH>,anger
0x2af112,@skeller85 Seems to me with all of Trump's picks they've legalized stupidity and arrogance. <LH>,disgust
0x1ee3f8,In bed reading a book at 8:20pm. There's no shame in my Tuesday night game. #booknerd <LH>,joy
0x21c5bd,@darrenrovell Because I was too busy refreshing your twitter account for all of the sweet <LH>,joy
0x24c908,Should you really brag about how many days it’s been since you washed your hair? Really? <LH>,disgust
0x292101,@scottharrisx still better than when you had to sit your maths GCSE though <LH>,joy
0x32677d,Beauty can defeat Beast but Love can sweep off Beauty. <LH> #beast <LH> #quotestoliveby #giftlin <LH> #Sarahah,joy
0x36b385,God's #mercy endures forever. Learn of His mercies in Exodus 33. <LH> used that same pattern of mercy in the garden; David also; Paul also,anticipation
0x2fc11b,@pettingillke You will not regret having a king sized bed <LH>,trust
0x3436e2,Can't believe Chester Bennington is gone @linkinpark <LH> <LH> #DepressionHurts,sadness
0x1d8823,@astro_niks I am no longer a Volunteer at the Museum so cant be there to day or ever again <LH>,sadness
0x26062a,"For the kingdom of <LH> is not eating & drinking, But righteousness & <LH> & <LH> in the Holy Spirit.  Romans 14:17",joy
0x2a0a4a,Hardaway <LH>,joy
0x25a824,@SpeakerRyan What bs! #TaxReformScam #TrumpTrain #traitors #TrumpRussiaCollusion <LH> #mean,sadness
0x35839e,My summer is a genius! <LH> #dad,trust
0x3089a1,Charlie is on my tv rn.      <LH>,joy
0x2fc43c,Loving you comes naturally. <LH>,joy
0x2d6ba7,"Conference twitter streams are dead. No one reads or lurks, just tweet w/abandon as ads for their own agenda. No sense of community. #blah.",disgust
0x1ce228,"I consider everything a loss compared to the surpassing greatness of knowing Christ Jesus my Lord, Phil 3:8a <LH> #disciple",anticipation
0x2c5288,Thank you Lord for the blessings you have bestowed upon me <LH>,trust
0x374da3,@Point12Calibri @GenociderHarpy @rustleft @SomeoneRANRAN now THAT'S <LH>,joy
0x33d436,@CBCNorth Oh Yes You Did!  Waaay cool! <LH> kid #Nunavut,joy
0x1fd9c6,On the other hand deeply saddened after reading about what happened with @ChesterBe 😢. <LH> #Legend #RestInPeace,disgust
0x2df037,@DonGutti Same here. <LH>,sadness
0x24c3c9,why am I so special on a night out.......lost my FULL bag last night <LH>,joy
0x2b8191,"Going In Today ⛅ With That 'I Want That Floyd & Jay-Z"" Bank Account 💯 <LH>",trust
0x1d7f5a,Thinking of <LH> #SDLC catch Checkmarx in Gartner_inc #Security & #Risk #Management #Summit #2017 #Mumbai #Appsec #Today! …,trust
0x29ce6e,"Ok, so @Apple store recommended @Google images over iCloud for photo storage as being better!?! What gives!?!? <LH>",surprise
0x2dccbc,Imagine just how different + <LH> the #political #climate could be now if @HilaryClinton had won?  I could cry #America #Women #Politics,joy
0x2030b6,"They've lost 4 of them, needed ridiculous comebacks in 3 others, and had to have a stop on a 2pt conversion to hold on in another one <LH>",sadness
0x26dac3,Andddddd another walk (3) and 2nd 4 pitch walk anddddd 3rd time bases loaded <LH> #bluejays #biagini,disgust
0x29473c,Last year in Elementary🎉 <LH> #MyBabyGirl — feeling proud,trust
0x308523,@soleilparra just made my day <LH>,trust
0x33a672,How the fuck is it possible to have a major earthquake in Mexico on the exact anniversary of another major one years ago? <LH>,disgust
0x2ec6d4,Watching a scary movie alone <LH> lol,fear
0x373cfa,"<LH> for our communications department that they would be creative, resourceful and effective, inspiring Christians around the world",anticipation
0x2539fd,Yesterday was exactly what I needed after my week. Honestly have the best friends in the world 😢😢😢❤❤❤!! <LH>,trust
0x382c70,Paul is <LH> and I am here for it!!! #BB19 #teamjosh,anger
0x262298,"Of all the titles I thought I'd earn, I never thought ""coward"" would be one of them. This thinking too much has got to stop. <LH>",sadness
0x1cbf2a,Booked in to have eyelash extensions on Friday! <LH> #earlybirthdaytreat #metime 😊😊,anticipation
0x1e5c87,"Wait, there's TWO Jesuses on Mexico's team!? There's NO WAY they don't win this!!!  <LH> #Jam #Mex #JAMvMEX #GoldCup2017 #TwoJesuses!!!",anticipation
0x31482d,Thank god for waking me up and letting me see another day <LH> 🙏,joy
0x372430,@airtelnews contract plans for the new iPhones will be a real deal breaker amongst other carrier's costly plans. <LH> #iPhoneXonAirTel,anticipation
0x2674ec,Happy Thanksgiving. May today be filled with lots of food and laughter!!! 🦃💗  <LH>,trust
0x1d09ec,JoeySalads COPYRIGHTED ! |  <LH>  😯,surprise
0x25ac66,Gratitude and <LH> understanding trust and distrust #aom2017,trust
0x233f0b,<LH> isn't something you find. <LH> is something that finds you.,joy
0x2e1294,Update about my poll: the Twins won and I think we are getting twin tickets over Labor Day weekend <LH>,anticipation
0x33c446,"Exhausted! I probably should go back to sleep, but my stomach won't stop growling -_- #tired <LH>",anticipation
0x37374c,"I pray for #peace, sending <LH> and #safety to our neighbours #theusa This is becoming #americanhistory How will it read?",joy
0x258c30,Still soooooo <LH> of my @Dodgers !!!! 💙⚾️🙏 It’s not over til it’s over!✨ @mlb @KTLA See You Tuesday night!!! #worldseriesgame6 @astros 👎🏼,trust
0x33247d,"hello darkness, my old friend .. #darkness #mood #solitude <LH> <LH> #november #winter #likeforfolow #l4l #f4f <LH>",sadness
0x20b73d,Crazy times and a regression to 1800s. <LH>,sadness
0x333c8e,@SushmaSwaraj <LH> to be Indian 😊,trust
0x221233,+1000 Tickets Sold-out For #MersalFRANCE 17th Oct 11:55pm Show. <LH> for The King Of BoxOffice! 🤩 @NightEDFilms @ThenandalFilms,anticipation
0x1fd040,What's the furthest step you'd be prepared to take to find love? <LH> #Tinder #swipeleft #DatingTips <LH> <LH> #loveisland #PoF #findlove,trust
0x1f65bd,"🕘 06:00 28 Sep <LH> 🇺🇸USD = 9,45 🇪🇺EUR = 11,08 🇨🇦CAD = 7,55 🇬🇧GBP = 12,63 🇨🇳CNY = 1,42 🇷🇺RUB = 0,16",anger
0x1d107f,I'm still tryna figure what is so great about a fidget spinner? <LH>,sadness
0x1d9c7f,My soul must sing to You an offering How great You are  <LH> #Tworship #RealTworship,anticipation
0x355980,"This is the 2nd time god has given me a 2nd chance at life... It's just not my time, he must have something great in store for me #BLESSED🙏🏽",joy
0x228b48,"Today was incredible, Kate Jenkinson was incredible , @Vesna25 @Bar_campbell @PaulSchnaars @ScreenStarEvent you're all incredible <LH>",trust
0x2962d8,@jmomahony pls <LH> 4 me. I'm suffering from heat issues.,anticipation
0x295a99,Good thing his leaving 👋🏻 <LH>,anger
0x2f1d3d,"Romans 13:8 KJV Owe no man any thing, but to love one another: for he that loveth another hath fulfilled the law. <LH>",joy
0x1f1ed8,@NewThor @tarapalmeri They haven't since before 11/8/16 because he's actually ADDED to it since then.  <LH>,sadness
0x23939d,Mignolet must have had a row with Klopp or something because there's no way he can think Karius is better <LH>,sadness
0x2b3cea,So I finished watching @TheDefenders last night and it was <LH> so much twist and turns it just made me love it more,joy
0x2817f4,"Because, let's admit it - we're all sick of #Despacito. #BackToSchool #NewRushSong #NewBeginnings <LH>  @SJDBrebeufCHS @SJDBEnglish",joy
0x2f2e6a,@TODAYshow wow what did you do at 9am another day time talk show #garbage #BeTheNews <LH> @NBCNews  is this news????,sadness
0x2d0700,Desperately needs a filter button <LH>,sadness
0x2268cf,"41 I'd like to say #thanks to all my #followers. You make me who I am today <LH> August 26, 2017 at 11:30AM",trust
0x35a364,@jlibfh (12) will now travel to Freehold Twp (5) for a SCT showdown Monday 4:00. <LH> #APPFH #surviveandadvance,trust
0x2bd075,@mynamemoses @HPbasketball You're talking to a white dude from the suburbs who is currently in line at target <LH>,anger
0x2f89e7,Love seeing Golden State get worked in the 4th 😋#thankful,trust
0x2d9195,am i done taking mental vacations yet can life <LH> good god,joy
0x2a9fb8,@manuelhppp Traeme 😭😭😭 <LH>,trust
0x2672e3,Choose #love.,joy
0x27cbb5,These lil new rappers is doing something <LH> to our <LH> and hey I kind of like some of it 🤷🏾‍♀️,surprise
0x38d828,@skolanach @gilbertjasono His wife earns every penny! <LH>,disgust
0x22d3b8,You don't need anybody to tell you who you are or what you are. You are what you are! <LH> <LH> <LH> <LH> #life,joy
0x38448b,"""The source of your joy is alive."" (@PastorPete_) <LH>",anticipation
0x29f8cb,<LH> Tip: Try planning your meals in advance you’ll be more likely to make <LH> choices. #eatright,trust
0x25acd2,Surprise gift from hubby - 'Frida: A Biography of Frida Kahlo' by Hayden Herrera. Love! <LH> <LH> #booklove #reading,joy
0x317f8e,@Enterprise HELP! I’m have a horrible time trying to swap out my current rental for a luxury car. No one can help me. Can you? <LH>,anger
0x3317da,@MacGyver_CBS Any idea when it hits UK screens? <LH> !!,fear
0x2e1783,@CharlieDaniels <LH> anniversary,joy
0x2964ac,@FoodNetwork who's making these decisions?!? Big mistake not choosing @chefcorybahr he would be our next @bflay <LH>,sadness
0x35f1f3,"Love is first mastered in a mirror, not a relationship. <LH> <LH> #mastered #mirror <LH>",joy
0x20f1a8,Blk and Beautiful #Interlude is out produced my meee. Check it out!! <LH> #Producer #black <LH>,joy
0x2591c1,"Thank you so much @AURORAmusic for liking my post, your music is heaven! Keep pushing on, you're doing great! ❤️ #aurora <LH>",joy
0x275cc0,@parkercolleen3 @Lloyd_Liners Oooh ... close game. Good luck to the gals in the morning. <LH>,anticipation
0x2faa3c,Thousands of blithering blistering nincompoop ! <LH>,anger
0x35baa3,@rhardware The gift shop is the best place ever! So much tonic wine in so many different receptacles <LH>,fear
0x21bc22,Going 50 in a 30 cop let me go <LH>,joy
0x1d6e4a,@TheMikeTrainor their parents must be so proud.  <LH>,disgust
0x212ee9,@CWSG @Great_Swim Thanks Karen!! <LH> 😯,fear
0x2d9904,Lethal weapon is back on. <LH>,trust
0x350a95,"@joejonas & @SophieT, I do not approve. You cannot want to spend the rest of your life with some1 who has had half of disney. <LH>",sadness
0x20989f,"Matty j is 4ft 5, busted nose and lame tatts (tatts in general uh) no thanks. <LH> @TheBachelorAU #thebachelor #mattyj #thebachelorau",disgust
0x3527ec,"@galaxysupply @iIovetraveling 😮 I've seen the sky turn purple during a storm, but I've never seen purple lightning! <LH>",joy
0x2b91fb,"Dammmmnnn! I'm really digging the Lost series right now, can't believe I didn't give it a watch much sooner. <LH>",surprise
0x37ea0d,drinking gin on the Eurostar to Paris ✨🥂 <LH>,joy
0x2f543b,@JonAntoine @TheSilverLineUK @StBartholomews We are <LH> for all you share & fab that you have <LH> too <LH> #Tenor #voice,joy
0x2eae98,I don't get why girls have to lie on twitter about what guys do for them. <LH>,surprise
0x272fa2,I know of another event that w/have humanity looking to the skies! No special glasses needed. #getreadynow  <LH> #Matthew24v42 #Rev22v12,anticipation
0x2f5be8,"Looking for a <LH> someone, making me saying random gibberish.",joy
0x364397,@GideonResnick Wow. When there's a child in the White House? <LH>,sadness
0x25079d,"🌈My target audiences:  - Followers of Lord <LH> - #ChildrenofIsrael (#12Tribes, #Hebrew #Israelites) -Whosoever the Father draws🐤💕#God",anticipation
0x240241,#Cooking stream tonight! Hope to see you there! #twitch <LH> #chocolatecake,trust
0x31efd2,@rajiv_jayaraman Just realized that <LH> is the underlying common value of all the core pillars you mentioned.,trust
0x2a5bc9,I was talking to my dad about student debt and he said become a stripper for a few months to pay it off I'd still love you. <LH>,joy
0x30dcff,"Had to double check the wx station and data, but it was right. Only 0.02"" of rain recorded 3 mi S of Bloomfield, IN. #inwx <LH>",disgust
0x27835c,@sarkodie 🙌🙌🙌🙌🙌🙌🙌 #MERIT AWARDS 👏👏❤❤❤🎶 #HIGHEST album release 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏🌏🌏🌏🌏 <LH> is Good #Bow down to greatness #King sark 👑,anticipation
0x1d82b5,#demonstrators against #racism #AfD in #central #square #alexanderplatz in #Berlin <LH> #GermanyDecides #Elections2017 #democracy,joy
0x2d8b6a,"Women are very special and I think it’s a very special time. - POTUS, 11.21.17 #women #are #very <LH>",joy
0x1e9c3e,"Cloudy ... More like ... Sunny ... Because you light up our lives, we are #humbled and #blessed.",joy
0x258e83,<LH> yerinn_j i love you,anticipation
0x30cc08,🎶 Holy Spirit Move me now Make my life whole again Spirit move Over me 🎶 <LH> #Choir <LH> <LH> #TBCService,anticipation
0x2279ce,Fab brainstorm chat with the forward thinking @drsohailmunshi & innovative @ryan_offutt ... <LH> 😊,anticipation
0x2956fe,Aww me and @shanebellefeuil just got on Xbox at the same time. <LH> <LH> #soulmates,joy
0x346564,See the positive in everything and remember sometimes we all just have a bad day smile and send some light and love #light <LH> <LH>,joy
0x238d33,@ComcastCares why do you send me a survey asking about my bill? never been happy with it.... this shouldn't be a shock to you <LH>,sadness
0x25c664,God I love <LH>,fear
0x307127,"Anything he does, u criticize. Anything he says, u twist. Anywhere he goes, u riot. This is not #American and I am #Ashamed. @POTUS Thank u.",sadness
0x1d3624,@stevealancoogan Watch the #5 outtake of the 1st #trip <LH> Don't know if this is the real #SteveCoogan but so what ... #Literature,joy
0x25317f,"Really, the fucking White walkers carry 500 ft. of anchor chain?When did @HomeDepot Open north of the wall? <LH> #Gameofthrones #DemThrones",disgust
0x20d744,A #wise is strong and his #knowledge increases strength. <LH> <LH>,trust
0x301015,"Life is #crazy..but always thankful for it. Keep the positive thoughts through the despair, and you'll always come out thankful.  #All <LH>",joy
0x2b34c7,@MicroChunkyChip Fuck #BlackLivesMatter Sick of hearing all this #Gibsmedat bullshit. Y'all want it come take it u SumBitches!! <LH>,anger
0x227d37,Oofta!! We have work to do! <LH> #horribledefense #yawn,disgust
0x382578,@BatmanNewsCom @ManaByte Lol do we? For all we know Ben can twist the fate and sign on for more. <LH>,trust
0x37413a,"What's up Twitter world, big John's coming back. #Fear-john# @octimbrown",fear
0x2b041c,Am I the only one who has experienced Microsoft Outlook search functionality decline??? <LH>,disgust
0x366d38,@bigfinish #Torchwood5 Gwen Cooper?!?! 😱 @gossjam @scott_handcock #EpisodeOne <LH>,disgust
0x37c845,Choosing Mines for my PhD and joining Dr. Jensen's group have seriously been the best decisions I've ever made I'm so <LH> to be here,joy
0x2d6b3c,Keep pressing lads <LH> #GAWA #SUINIR,anticipation
0x1c8849,@RyanAbe if the hoodie was $25 i would cop in a second too bad im <LH>,sadness
0x2ec4ac,Cold showers are the best during this heat wave in Cali. <LH>,joy
0x38e4d0,"It was much harder work now, but that she's not playing hard to get. <LH> #SheWantsMyBabies",disgust
0x35b780,@LucySweetman @realDonaldTrump Yeah. Last week I dreamt Theresa may asked me to assess her to adopt. <LH>,sadness
0x3541bc,To #disarm #destructive #behavior you have to #speak the <LH> and the <LH> in <LH> ❤️ Always do everything in love!,joy
0x342631,@TimesofIsrael The #deathcult #member is <LH> #her #child #Murdered a #family...  That is the #sickness that is <LH>,trust
0x2ced39,Trying to call @Costco tires center 3 times and they just don’t pick up?! <LH> #badcustomerservice #whyevenshopthere !!,disgust
0x2d7809,@builditnow @RepMaxineWaters Stoic.. And stow it! <LH> #Max,anger
0x27a8bc,@realDonaldTrump <LH> <LH> You know you are guilty.,surprise
0x30e021,"When ever I hear Eminem ft Rhianna ""friends with the monster"" all I can think of is a hanging granny pulling out a massive dildo <LH>",fear
0x246017,I’m not feeling well today <LH>,sadness
0x209c22,Also offering SKYPE SHOWS boys ❤️ email me to book 😈 #naughty.. email in bio 😝,surprise
0x2246ed,@catherinebouris @Nikoletaaa_M you look extremely <LH>,joy
0x34bf23,@DESKIM0 & I are watching a documentary on people addicted to sexting <LH>,disgust
0x360dcd,#Firsttimefly  with @jetairways..Flight number 9W413 delayed by 45 minutes. <LH> #JetInstant,sadness
0x2e5eee,Good morning. Be safe!  <LH> <LH>,trust
0x28bb96,Branding is a process not an event – more organism than organisation. #branding <LH> #business #SME <LH> #CSR #sales <LH> #social,joy
0x1f86e9,"I know what you're thinking: I'm too old, it's been too long, it will never happen for me. But you're wrong. There is always #hope.",trust
0x2be83a,<LH> came down frm Heaven to make us learn & know hw to live such a life dt's acceptable by Heavens standard. John 3:13,anticipation
0x363b36,@Chydee @adewus4real @Mattmysta3000 Damn. They looting 5Alive. <LH>,sadness
0x1d8596,"Every time I'm close to getting a job my mom lists everything that can go wrong to the point where I'm like ""fine I won't apply!"" <LH>",sadness
0x1d3d22,"How about an award for Craft Services!  Tweet a pic of your set meals & team name, tag @OKC48HourFilm & use hashtags #okc48 & <LH>",trust
0x28fd2c,Looogest work day. #dedication #work <LH> #realestate #buy #sell #lease #commercialrealestate #offmarket 👍💁🏡,joy
0x2d042f,Man every time i have a cheat day i end up just doing a 10k calorie challenge without realizing <LH>,joy
0x2f4d76,@FreeToTweet1975 @scrowder maybe <LH> it down with the #hashtags ya fanny,joy
0x22d6d4,"Issa, don't. Please leave Daniel alone. <LH>",fear
0x381cf8,@DobreLucas Have you ever gave a hickey to more then one person <LH> you guys,joy
0x322189,"Thank you #PortKid cast, crew, writer/director.  Simply hilarious.  <LH>",trust
0x231cb9,Currently experiencing post-lolla depression <LH> <LH> <LH>,sadness
0x23a2fc,Jesus said our Father knows the things we have need of before we even ask Him. (Matthew 6:8) <LH> God. He's got you! Hallelujah!!,trust
0x1e4624,@Chansonx2Hanson Unfortunately the #Globalist been at it long B4 I was born. But <LH> I have! 🇺🇸,trust
0x2e8840,Spiritual New Birth  is designed to let God be God in a man's human experience.  #NewBirth <LH>,anticipation
0x220fc0,Build <LH> by valuing others... Focus on their strengths rather than their challenges,trust
0x2bf56e,WHEN YOUR AUNT TAGS YOU IN A JUSTIN BIEBER POST ON FACEBOOK. <LH>,trust
0x2644ca,@PrisonPlanet @ohboywhatashot <LH> what should we do to the Coliseum? 🙊🙊🙊,disgust
0x293a4b,Congrats 👏👏@edsheeran  💙#Perfect 💙#NMA2017 #NRJMusicAwards @NRJMusicAwards  @nikosaliagas @TF1,joy
0x378da5,Don't understand things sometimes 🤔 <LH> #sorryaboutthevaguetweet,sadness
0x321378,@EDMAHOLICS_ Thank you so much🙏🙏🙏🔥🙌 <LH> <LH> <LH>,joy
0x319044,"Congratulations to @MercedesAMGF1 and @LewisHamilton @ValtteriBottas for a great championship,come back stronger next season <LH> !",joy
0x203f9b,@MikeRutherford_ August 6th.. This Sunday.. #wwyl <LH>,anticipation
0x38a482,#beautyqueen #Mazda3 #Mydream <LH> 😎 — feeling excited,joy
0x2fd2d3,<LH> #E04 Open Field Battle. 😱,joy
0x2f9f9f,I laugh at being called an #activist of any sort. I am who I am. I preach <LH> and #community for all #people. That is #humanity,joy
0x27fc97,Can FINALLY get #TurboSXM in my Jeep!! 🤘🏼🤘🏼🤘🏼#pumped,anticipation
0x221910,Yesterday was one of the shittiest days I've had in a long time. What a difference a day makes. All my prayers are being answered <LH>,joy
0x27ddf3,West Brom continue to annoy me. I think it's because I now actually envy them. <LH> #wins 🙄,disgust
0x2d8e63,"#Sports, <LH> or #business: A #team is a group of people who go out of their way to make each other look good. Go make others <LH>",joy
0x315389,I suppose I’d better do something about it. <LH>,anger
0x350635,@MrReeves4 @ESJ_CPI @EppingStJohns @MrAFOsborne Looks good looking forward to seeing it !! #ESJFamily <LH>,trust
0x2b3548,Happy birthday anna @Atlee_dir 😘😘 <LH> for #MersalTeaser,anticipation
0x2f2614,@jamessmurray @realjoeyfatone Dear God! <LH>,joy
0x1fc9fc,"@MarkYusko Gotcha, i'm gonna show you cool/easy way you can recover your solid <LH> (twitter thread) in a Twitter Moment.",joy
0x1e0976,@FabChangeWeek @RoyLilley @FabNHSStuff So <LH> to have @pauljebb1 introduce #alwaysEvents @BCPFT for #FabChangeDay 2016,trust
0x26fa75,#Pain is temporary <LH> is forever....  #Struggle✊,trust
0x29ff67,"Closed Sell 1.0 Lots EURUSD 1.18142 for +25.1 pips, total for today +313.1 pips <LH> <LH> <LH> <LH> <LH>",joy
0x22194c,Im soo irritated rite now for no reason <LH>  And these fucking #percocets are not even helping,disgust
0x229bf2,Came back to my desk to find a cookie !  <LH>,joy
0x262b44,my boyf saw his ex the other week and said the look of her made him sick <LH>,joy
0x2b2451,"@JimTothSports At least they are consistent, wheels fell off in all areas, <LH>",disgust
0x200922,Life is all about letting go and move on # think about the positive side of every situation that you are into by being <LH>,joy
0x350d7e,"Hard work is NOT needed to truly succeed.  Happiness is success, and the best things in life are free.  <LH> #FridayFeeling",joy
0x305150,Exciting things are happening 🤗 <LH>,joy
0x1f9550,I just got another opportunity!!! This week is going so well i'm feeling <LH>,joy
0x213d53,Everyone is arriving at #CMWorld2017 and I'm still in TX...missing all of you awesome <LH> people. Have fun!,joy
0x21c77d,"Know this above all else, <LH> hears and answers every one of your prayers.  Can i get an #Amem",anticipation
0x2e537e,I just want it to be December and Spring Break 🍻 <LH>,anticipation
0x1f87a2,"@MikeC1163 Ephesians 4:32 And be <LH> to one another, tenderhearted, #forgiving one another, even as <LH> in <LH> forgave you.",anticipation
0x34fbc0,Beautiful evening <LH> #loyalty,joy
0x1f723d,@RealRonHoward Who bring happiness?? <LH> #money #RETWEEET,joy
0x28b1f7,"2 Corinthians 11:14, And no marvel;for Satan himself is transformed into an angel of light. #StudyYourBible #DoNotBeDeceived <LH> <LH>",anticipation
0x2ad2c8,We are blessed in so many different ways. Sometimes we fail to see it. So today Love like you never been loved! ☝🏽❤️✌🏽#believe 🌈🤙🏽,anticipation
0x309a58,@lawniemoo i’m <LH> and <LH>,sadness
0x35531f,@realDonaldTrump God bless Jeff Novitzky for getting the cheats out. Drain the swamp and MAKE MMA GREAT AGAIN <LH> #mma #ufc #goldensnitch,sadness
0x1e7c66,When you been married since 2013 but just found out he’s been cheating 🤬 #life <LH> #truthalwayscomesout <LH>,joy
0x2b061c,Inspiration #inspired💕,trust
0x34f135,"""Balloons pop, but you don't, so keep going and don't stop."" David Carruthers #inspire <LH> <LH> <LH>",anticipation
0x20eb67,@jokertuttle I totally regret not being a bard now. #hindsight <LH> #sadflutemusic #bard4life,sadness
